,longitude,latitude,housing_median_age,population,households,median_income,median_house_value,ocean_proximity,avg_rooms_per_household,avg_bedrooms_per_household
5371,-118.38,34.04,31.0,2120.0,672.0,2.7226,254200.0,<1H OCEAN,4.2351190476190474,1.0818452380952381
5372,-118.38,34.04,45.0,254.0,118.0,6.2895,340400.0,<1H OCEAN,6.5,1.1016949152542372
5373,-118.38,34.04,36.0,2054.0,758.0,2.0437,309100.0,<1H OCEAN,3.9643799472295513,1.017150395778364
5374,-118.38,34.04,39.0,1665.0,553.0,3.4063,271600.0,<1H OCEAN,4.726943942133816,1.0289330922242315
5375,-118.39,34.04,41.0,85.0,30.0,4.125,237500.0,<1H OCEAN,3.3666666666666667,0.7666666666666667
5376,-118.39,34.04,52.0,666.0,289.0,4.7386,340400.0,<1H OCEAN,5.162629757785467,0.9584775086505191
5377,-118.39,34.04,49.0,669.0,269.0,3.9038,308300.0,<1H OCEAN,4.5724907063197024,1.037174721189591
5378,-118.39,34.03,28.0,1161.0,481.0,3.2228,232500.0,<1H OCEAN,3.58004158004158,1.1143451143451144
5379,-118.39,34.03,25.0,1890.0,914.0,3.0574,319400.0,<1H OCEAN,3.7658643326039387,1.148796498905908
5380,-118.4,34.03,24.0,491.0,287.0,3.2222,319400.0,<1H OCEAN,3.836236933797909,1.10801393728223
5381,-118.4,34.03,43.0,520.0,199.0,6.5669,372800.0,<1H OCEAN,5.055276381909548,1.0100502512562815
5382,-118.41,34.03,26.0,2435.0,1250.0,2.8418,327300.0,<1H OCEAN,3.5008,1.1152
5383,-118.4,34.02,19.0,3870.0,2144.0,3.116,300000.0,<1H OCEAN,3.4034514925373136,1.0872201492537314
5384,-118.4,34.02,27.0,397.0,228.0,2.4135,184400.0,<1H OCEAN,2.258771929824561,0.881578947368421
5385,-118.41,34.03,24.0,1764.0,1147.0,3.1642,366700.0,<1H OCEAN,3.2353966870095903,1.0392327811682651
5386,-118.41,34.02,24.0,1322.0,692.0,3.5022,281300.0,<1H OCEAN,3.7716763005780347,1.092485549132948
5387,-118.41,34.02,16.0,3390.0,1752.0,3.0965,320000.0,<1H OCEAN,3.324771689497717,1.0650684931506849
5388,-118.39,34.03,19.0,746.0,437.0,3.1415,55000.0,<1H OCEAN,3.3180778032036615,1.1647597254004576
5389,-118.4,34.03,13.0,3397.0,1845.0,3.4058,275000.0,<1H OCEAN,3.334417344173442,1.0720867208672087
5390,-118.38,34.03,36.0,1756.0,527.0,2.9344,222100.0,<1H OCEAN,3.9867172675521823,1.079696394686907
5391,-118.39,34.03,39.0,1237.0,370.0,3.7206,230900.0,<1H OCEAN,3.691891891891892,1.0135135135135136
5392,-118.37,34.04,43.0,514.0,161.0,3.1827,202800.0,<1H OCEAN,5.515527950310559,1.0559006211180124
5393,-118.37,34.04,42.0,1094.0,382.0,2.767,143000.0,<1H OCEAN,4.7356020942408374,1.1099476439790577
5394,-118.38,34.03,43.0,705.0,246.0,2.6402,185700.0,<1H OCEAN,3.707317073170732,1.0365853658536586
5395,-118.37,34.04,25.0,442.0,131.0,2.25,333300.0,<1H OCEAN,4.137404580152672,1.2290076335877862
5396,-118.37,34.04,43.0,727.0,290.0,4.0781,289400.0,<1H OCEAN,5.051724137931035,0.9586206896551724
5397,-118.42,34.03,45.0,637.0,221.0,5.0866,427300.0,<1H OCEAN,5.710407239819005,1.009049773755656
5398,-118.43,34.03,45.0,788.0,306.0,5.2099,373600.0,<1H OCEAN,5.686274509803922,1.0163398692810457
5399,-118.43,34.03,39.0,855.0,387.0,3.2308,340800.0,<1H OCEAN,4.478036175710594,1.1085271317829457
5400,-118.43,34.03,26.0,894.0,435.0,3.1875,372700.0,<1H OCEAN,3.9218390804597703,1.186206896551724
5401,-118.42,34.03,44.0,358.0,158.0,3.3542,344200.0,<1H OCEAN,5.7215189873417724,1.1139240506329113
5402,-118.44,34.03,25.0,1349.0,588.0,3.2396,352400.0,<1H OCEAN,3.501700680272109,1.120748299319728
5403,-118.43,34.03,36.0,867.0,352.0,3.6467,346700.0,<1H OCEAN,4.409090909090909,1.1022727272727273
5404,-118.44,34.03,37.0,488.0,224.0,3.625,357600.0,<1H OCEAN,5.325892857142857,0.9151785714285714
5405,-118.44,34.03,37.0,489.0,202.0,4.2434,331000.0,<1H OCEAN,4.826732673267327,0.9356435643564357
5406,-118.44,34.03,30.0,606.0,274.0,3.125,343800.0,<1H OCEAN,3.791970802919708,1.1058394160583942
5407,-118.45,34.03,41.0,711.0,304.0,3.3482,318100.0,<1H OCEAN,4.078947368421052,1.0526315789473684
5408,-118.45,34.03,41.0,993.0,481.0,4.0231,353900.0,<1H OCEAN,4.330561330561331,1.0977130977130978
5409,-118.44,34.03,41.0,561.0,251.0,4.2411,350900.0,<1H OCEAN,4.637450199203188,1.0557768924302788
5410,-118.44,34.02,37.0,783.0,321.0,6.2583,386000.0,<1H OCEAN,4.959501557632398,0.9595015576323987
5411,-118.44,34.01,43.0,651.0,240.0,4.5795,400000.0,<1H OCEAN,5.866666666666666,1.025
5412,-118.44,34.01,41.0,534.0,228.0,5.1708,418800.0,<1H OCEAN,5.741228070175438,0.9692982456140351
5413,-118.45,34.01,37.0,626.0,228.0,5.8666,440100.0,<1H OCEAN,5.824561403508772,1.0964912280701755
5414,-118.45,34.01,40.0,559.0,229.0,6.3516,354300.0,<1H OCEAN,5.943231441048035,1.0480349344978166
5415,-118.45,34.01,36.0,1123.0,417.0,6.4755,405800.0,<1H OCEAN,5.81294964028777,1.0023980815347722
5416,-118.44,34.02,32.0,921.0,461.0,4.0429,500001.0,<1H OCEAN,4.863340563991323,1.0629067245119306
5417,-118.43,34.01,43.0,675.0,247.0,5.3403,489800.0,<1H OCEAN,6.020242914979757,0.979757085020243
5418,-118.44,34.02,39.0,1321.0,617.0,6.2917,465700.0,<1H OCEAN,5.312803889789303,1.0243111831442464
5419,-118.43,34.02,38.0,830.0,368.0,3.9091,500001.0,<1H OCEAN,5.9021739130434785,1.1875
5420,-118.43,34.02,42.0,634.0,242.0,8.1631,500001.0,<1H OCEAN,6.31404958677686,1.0082644628099173
5421,-118.43,34.02,41.0,1001.0,514.0,4.3906,500001.0,<1H OCEAN,4.675097276264592,1.0038910505836576
5422,-118.42,34.03,44.0,326.0,156.0,4.5278,374300.0,<1H OCEAN,4.032051282051282,0.8397435897435898
5423,-118.41,34.03,20.0,2165.0,1185.0,3.6019,463600.0,<1H OCEAN,3.6911392405063292,1.1063291139240505
5424,-118.42,34.02,21.0,1423.0,781.0,3.6488,340800.0,<1H OCEAN,4.153649167733675,1.0435339308578746
5425,-118.42,34.02,34.0,973.0,413.0,4.9676,414100.0,<1H OCEAN,5.4309927360774815,1.0750605326876512
5426,-118.42,34.02,28.0,1248.0,665.0,3.1941,394700.0,<1H OCEAN,4.762406015037594,1.1082706766917294
5427,-118.42,34.02,34.0,2626.0,947.0,2.2402,450000.0,<1H OCEAN,3.1626187961985215,0.9947201689545935
5428,-118.41,34.02,34.0,805.0,362.0,3.3462,307000.0,<1H OCEAN,3.9502762430939224,0.9861878453038674
5429,-118.42,34.02,22.0,1655.0,898.0,3.1746,348800.0,<1H OCEAN,3.665924276169265,1.2628062360801782
5430,-118.42,34.02,26.0,1745.0,789.0,3.4269,301900.0,<1H OCEAN,3.376425855513308,1.067173637515843
5431,-118.41,34.02,35.0,1161.0,420.0,3.725,310000.0,<1H OCEAN,4.114285714285714,1.0523809523809524
5432,-118.41,34.02,19.0,2636.0,1334.0,3.3955,225000.0,<1H OCEAN,3.524737631184408,1.103448275862069
5433,-118.41,34.02,27.0,1594.0,625.0,3.0833,315500.0,<1H OCEAN,3.5584,0.9888
5434,-118.42,34.01,33.0,1280.0,510.0,4.7083,420100.0,<1H OCEAN,5.354901960784313,1.0490196078431373
5435,-118.42,34.01,32.0,703.0,311.0,3.5667,394000.0,<1H OCEAN,4.180064308681672,1.144694533762058
5436,-118.43,34.01,27.0,2242.0,1002.0,2.697,412500.0,<1H OCEAN,3.126746506986028,1.0189620758483033
5437,-118.43,34.01,41.0,746.0,285.0,6.4232,446600.0,<1H OCEAN,5.3578947368421055,0.9789473684210527
5438,-118.43,34.01,31.0,1046.0,504.0,4.7009,500001.0,<1H OCEAN,5.011904761904762,1.0476190476190477
5439,-118.44,34.01,42.0,907.0,393.0,6.0804,420000.0,<1H OCEAN,5.244274809160306,1.0076335877862594
5440,-118.44,34.0,44.0,821.0,341.0,2.599,362200.0,<1H OCEAN,4.287390029325513,0.9912023460410557
5441,-118.44,34.0,44.0,835.0,314.0,4.75,355800.0,<1H OCEAN,5.726114649681529,1.124203821656051
5442,-118.45,34.0,39.0,867.0,345.0,4.7,334700.0,<1H OCEAN,5.533333333333333,1.0405797101449274
5443,-118.44,34.0,40.0,806.0,311.0,3.875,321300.0,<1H OCEAN,4.138263665594855,1.112540192926045
5444,-118.43,34.0,30.0,1341.0,559.0,3.3995,324000.0,<1H OCEAN,3.84257602862254,1.0679785330948122
5445,-118.44,34.0,22.0,3335.0,1585.0,3.1579,243100.0,<1H OCEAN,3.673186119873817,1.0769716088328076
5446,-118.44,34.0,41.0,874.0,368.0,4.1083,324300.0,<1H OCEAN,4.244565217391305,1.0244565217391304
5447,-118.42,34.01,42.0,952.0,362.0,3.099,335400.0,<1H OCEAN,4.403314917127072,1.0193370165745856
5448,-118.42,34.01,29.0,960.0,449.0,3.6611,344200.0,<1H OCEAN,4.44543429844098,1.089086859688196
5449,-118.42,34.0,31.0,1002.0,410.0,3.9798,458600.0,<1H OCEAN,4.7073170731707314,1.1121951219512196
5450,-118.43,34.0,28.0,3586.0,1815.0,2.7058,310900.0,<1H OCEAN,3.3763085399449038,1.0815426997245179
5451,-118.46,34.01,43.0,266.0,103.0,5.6428,343100.0,<1H OCEAN,4.980582524271845,0.9514563106796117
5452,-118.46,34.0,39.0,2054.0,1053.0,2.918,345600.0,<1H OCEAN,3.8917378917378915,1.0446343779677112
5453,-118.46,34.0,37.0,248.0,84.0,5.1664,326700.0,<1H OCEAN,4.619047619047619,0.9880952380952381
5454,-118.46,34.0,36.0,679.0,247.0,4.7344,346900.0,<1H OCEAN,5.635627530364372,1.0526315789473684
5455,-118.46,34.01,39.0,347.0,153.0,4.2813,297200.0,<1H OCEAN,4.647058823529412,0.9673202614379085
5456,-118.47,34.0,38.0,891.0,376.0,2.7143,287500.0,<1H OCEAN,3.2845744680851063,1.0372340425531914
5457,-118.47,34.0,41.0,1839.0,537.0,2.288,263500.0,<1H OCEAN,4.340782122905028,1.1843575418994414
5458,-118.46,34.0,39.0,538.0,159.0,2.3542,235700.0,<1H OCEAN,3.861635220125786,1.0943396226415094
5459,-118.47,33.99,34.0,1491.0,526.0,2.8417,321400.0,<1H OCEAN,3.564638783269962,0.9524714828897338
5460,-118.47,34.0,37.0,1801.0,737.0,2.6042,305800.0,<1H OCEAN,3.5088195386702847,1.0379918588873813
5461,-118.47,33.99,31.0,1178.0,330.0,2.0714,300000.0,<1H OCEAN,3.9757575757575756,1.1393939393939394
5462,-118.47,33.99,41.0,833.0,270.0,2.5938,285000.0,<1H OCEAN,4.2444444444444445,1.1481481481481481
5463,-118.47,33.99,33.0,645.0,198.0,2.1471,239300.0,<1H OCEAN,4.313131313131313,1.1868686868686869
5464,-118.51,33.98,40.0,865.0,587.0,2.3417,425000.0,<1H OCEAN,3.2385008517887566,1.1567291311754684
5465,-118.48,33.99,46.0,1107.0,590.0,2.5523,387500.0,<1H OCEAN,3.7610169491525425,1.1627118644067798
5466,-118.47,33.99,50.0,764.0,478.0,3.015,414300.0,<1H OCEAN,3.280334728033473,1.0481171548117154
5467,-118.47,33.99,52.0,636.0,408.0,3.0682,412500.0,<1H OCEAN,3.732843137254902,1.0955882352941178
5468,-118.47,33.99,52.0,1095.0,570.0,2.8514,358700.0,<1H OCEAN,3.8017543859649123,1.0912280701754387
5469,-118.47,33.99,37.0,1082.0,637.0,3.4071,267500.0,<1H OCEAN,3.3830455259026686,1.1318681318681318
5470,-118.47,33.99,24.0,665.0,416.0,2.975,500001.0,<1H OCEAN,3.456730769230769,1.0913461538461537
5471,-118.5,33.97,52.0,388.0,313.0,2.2643,350000.0,<1H OCEAN,2.2651757188498403,1.0511182108626198
5472,-118.45,33.99,52.0,573.0,242.0,4.1861,363200.0,<1H OCEAN,4.1735537190082646,1.0082644628099173
5473,-118.46,33.99,52.0,528.0,253.0,3.5234,334700.0,<1H OCEAN,4.5770750988142295,1.0
5474,-118.46,33.99,44.0,531.0,256.0,4.0598,335900.0,<1H OCEAN,4.3828125,1.12109375
5475,-118.46,34.0,44.0,493.0,206.0,3.6458,325800.0,<1H OCEAN,4.567961165048544,1.116504854368932
5476,-118.46,34.0,52.0,376.0,194.0,3.875,372000.0,<1H OCEAN,4.577319587628866,1.0618556701030928
5477,-118.45,34.0,46.0,896.0,334.0,4.45,348300.0,<1H OCEAN,5.320359281437126,1.0838323353293413
5478,-118.45,34.0,43.0,862.0,354.0,3.962,345800.0,<1H OCEAN,4.536723163841808,1.152542372881356
5479,-118.45,34.0,48.0,1142.0,433.0,4.575,326700.0,<1H OCEAN,4.441108545034642,0.9422632794457275
5480,-118.45,33.99,33.0,1720.0,713.0,2.9722,325000.0,<1H OCEAN,4.38288920056101,1.1009817671809257
5481,-118.45,33.99,52.0,779.0,424.0,3.1607,339000.0,<1H OCEAN,4.313679245283019,1.1132075471698113
5482,-118.46,33.99,41.0,562.0,268.0,3.1992,303800.0,<1H OCEAN,3.3022388059701493,1.0634328358208955
5483,-118.46,33.99,37.0,1075.0,453.0,4.337,360600.0,<1H OCEAN,4.035320088300221,1.0154525386313467
5484,-118.46,33.98,32.0,1009.0,556.0,5.2121,466700.0,<1H OCEAN,4.294964028776978,1.0629496402877698
5485,-118.46,33.99,35.0,478.0,265.0,4.0156,500001.0,<1H OCEAN,4.581132075471698,1.1320754716981132
5486,-118.46,33.98,27.0,806.0,458.0,3.8935,500001.0,<1H OCEAN,4.8406113537117905,1.1353711790393013
5487,-118.5,33.97,29.0,1157.0,696.0,5.128,500001.0,<1H OCEAN,3.932471264367816,1.160919540229885
5488,-118.45,33.99,45.0,654.0,264.0,4.5673,343100.0,<1H OCEAN,4.287878787878788,1.018939393939394
5489,-118.45,33.99,26.0,953.0,371.0,6.0672,420800.0,<1H OCEAN,5.172506738544475,1.091644204851752
5490,-118.46,33.98,19.0,964.0,663.0,3.8068,500001.0,<1H OCEAN,3.8009049773755654,1.0950226244343892
5491,-118.46,33.97,19.0,648.0,378.0,3.8698,500001.0,<1H OCEAN,4.386243386243386,1.1296296296296295
5492,-118.46,33.97,18.0,3408.0,2003.0,6.1726,500001.0,<1H OCEAN,4.707938092860709,1.234648027958063
5493,-118.46,33.97,19.0,777.0,447.0,10.0,500001.0,<1H OCEAN,5.505592841163311,1.1655480984340045
5494,-118.48,33.96,16.0,237.0,149.0,12.0088,500001.0,<1H OCEAN,6.006711409395973,1.2147651006711409
5495,-118.4,34.0,10.0,705.0,268.0,5.8083,321800.0,<1H OCEAN,5.6940298507462686,1.2649253731343284
5496,-118.41,34.0,35.0,381.0,159.0,2.8393,272000.0,<1H OCEAN,4.30188679245283,1.0125786163522013
5497,-118.41,34.0,30.0,3738.0,880.0,3.191,271200.0,<1H OCEAN,4.034090909090909,1.0613636363636363
5498,-118.41,34.0,18.0,884.0,456.0,2.9338,276300.0,<1H OCEAN,2.866228070175439,0.9671052631578947
5499,-118.42,34.0,14.0,2355.0,978.0,3.1603,287500.0,<1H OCEAN,3.855828220858896,1.2065439672801637
5500,-118.42,33.99,35.0,1428.0,494.0,3.725,284600.0,<1H OCEAN,3.4433198380566803,0.9757085020242915
5501,-118.43,33.99,35.0,1135.0,465.0,4.3281,324000.0,<1H OCEAN,4.823655913978494,1.064516129032258
5502,-118.43,33.98,19.0,2927.0,1538.0,7.5426,351700.0,<1H OCEAN,5.41222366710013,1.033810143042913
5503,-118.43,33.99,45.0,1260.0,415.0,2.6667,320000.0,<1H OCEAN,4.575903614457832,1.110843373493976
5504,-118.43,33.99,43.0,1212.0,493.0,4.0189,302900.0,<1H OCEAN,5.036511156186613,1.1115618661257607
5505,-118.42,33.99,23.0,2847.0,1229.0,4.4228,366900.0,<1H OCEAN,4.514239218877136,1.013018714401953
5506,-118.42,33.98,3.0,236.0,153.0,3.6667,450000.0,<1H OCEAN,3.104575163398693,1.0130718954248366
5507,-118.43,33.99,42.0,1328.0,541.0,4.875,301300.0,<1H OCEAN,4.728280961182994,1.0314232902033271
5508,-118.44,33.99,43.0,782.0,303.0,4.3333,303900.0,<1H OCEAN,4.726072607260726,1.0165016501650166
5509,-118.41,33.99,39.0,3212.0,777.0,1.1985,215000.0,<1H OCEAN,3.879021879021879,1.057915057915058
5510,-118.42,33.99,38.0,599.0,194.0,4.0893,248900.0,<1H OCEAN,3.814432989690722,0.8814432989690721
5511,-118.42,33.99,35.0,1079.0,394.0,4.5521,263800.0,<1H OCEAN,4.375634517766497,1.0634517766497462
5512,-118.41,34.0,35.0,1026.0,307.0,2.7153,265500.0,<1H OCEAN,3.45928338762215,0.993485342019544
5513,-118.41,33.99,36.0,632.0,215.0,3.6538,276100.0,<1H OCEAN,5.065116279069767,1.0883720930232559
5514,-118.4,33.99,39.0,1113.0,356.0,2.825,276700.0,<1H OCEAN,4.530898876404494,1.0674157303370786
5515,-118.41,33.98,33.0,1695.0,735.0,3.9727,307200.0,<1H OCEAN,4.531972789115646,1.0571428571428572
5516,-118.39,33.97,38.0,374.0,180.0,6.2673,357200.0,<1H OCEAN,5.516666666666667,0.9722222222222222
5517,-118.38,33.97,43.0,1151.0,434.0,7.4897,362600.0,<1H OCEAN,6.255760368663594,1.055299539170507
5518,-118.39,33.97,44.0,513.0,185.0,6.235,361400.0,<1H OCEAN,5.92972972972973,1.0054054054054054
5519,-118.39,33.97,43.0,1146.0,506.0,5.1333,345900.0,<1H OCEAN,5.335968379446641,1.007905138339921
5520,-118.39,33.97,46.0,839.0,335.0,6.5778,350800.0,<1H OCEAN,6.561194029850746,1.0507462686567164
5521,-118.39,33.96,45.0,581.0,263.0,5.8143,340700.0,<1H OCEAN,5.17490494296578,0.9581749049429658
5522,-118.39,33.96,45.0,662.0,292.0,3.625,329400.0,<1H OCEAN,4.917808219178082,1.2808219178082192
5523,-118.36,33.98,40.0,584.0,231.0,3.0927,316000.0,<1H OCEAN,4.818181818181818,1.0129870129870129
5524,-118.37,33.98,39.0,131.0,73.0,4.3438,331800.0,<1H OCEAN,4.1506849315068495,0.9452054794520548
5525,-118.37,33.97,32.0,2725.0,1544.0,3.3889,285700.0,<1H OCEAN,4.338730569948186,1.153497409326425
5526,-118.41,33.97,37.0,668.0,266.0,6.1333,387200.0,<1H OCEAN,6.12406015037594,1.0338345864661653
5527,-118.41,33.97,44.0,849.0,360.0,5.5941,363500.0,<1H OCEAN,6.383333333333334,1.0777777777777777
5528,-118.4,33.96,44.0,877.0,320.0,6.8197,363600.0,<1H OCEAN,5.865625,0.98125
5529,-118.41,33.96,44.0,753.0,282.0,6.0286,356000.0,<1H OCEAN,6.390070921985815,1.0851063829787233
5530,-118.41,33.97,43.0,581.0,232.0,6.2022,365900.0,<1H OCEAN,6.310344827586207,0.9655172413793104
5531,-118.41,33.97,44.0,3732.0,474.0,4.6176,352300.0,<1H OCEAN,5.883966244725738,1.0611814345991561
5532,-118.42,33.97,44.0,562.0,237.0,4.9375,365200.0,<1H OCEAN,6.168776371308017,1.0126582278481013
5533,-118.42,33.96,44.0,494.0,209.0,5.618,365900.0,<1H OCEAN,6.133971291866029,1.0334928229665072
5534,-118.43,33.96,38.0,415.0,163.0,6.1985,422000.0,<1H OCEAN,6.773006134969325,1.3251533742331287
5535,-118.43,33.96,13.0,800.0,355.0,5.8864,500001.0,<1H OCEAN,5.23943661971831,0.971830985915493
5536,-118.44,33.96,33.0,978.0,447.0,5.6435,500001.0,<1H OCEAN,6.261744966442953,1.0984340044742729
5537,-118.43,33.96,20.0,704.0,254.0,8.7819,500001.0,<1H OCEAN,7.484251968503937,1.062992125984252
5538,-118.43,33.97,16.0,17.0,4.0,7.7197,500001.0,<1H OCEAN,17.5,1.75
5539,-118.42,33.96,24.0,1257.0,579.0,5.0714,356100.0,<1H OCEAN,7.587219343696027,1.6683937823834196
5540,-118.43,33.96,16.0,6270.0,3595.0,5.1064,283200.0,<1H OCEAN,4.142141863699583,1.1082058414464535
5541,-118.4,33.97,35.0,451.0,172.0,5.6169,411200.0,<1H OCEAN,5.308139534883721,0.936046511627907
5542,-118.4,33.98,39.0,314.0,117.0,5.9856,432100.0,<1H OCEAN,6.102564102564102,1.0085470085470085
5543,-118.4,33.98,36.0,996.0,441.0,5.611,456600.0,<1H OCEAN,5.727891156462585,1.0249433106575965
5544,-118.4,33.97,38.0,502.0,180.0,7.5953,434800.0,<1H OCEAN,6.05,0.9666666666666667
5545,-118.4,33.97,37.0,494.0,242.0,4.6364,456300.0,<1H OCEAN,5.636363636363637,1.024793388429752
5546,-118.4,33.97,44.0,1221.0,461.0,5.9544,377200.0,<1H OCEAN,6.127982646420825,0.982646420824295
5547,-118.4,33.96,43.0,1028.0,409.0,5.6732,330700.0,<1H OCEAN,5.907090464547677,1.1100244498777505
5548,-118.37,33.97,41.0,847.0,348.0,5.726,287800.0,<1H OCEAN,5.267241379310345,1.0201149425287357
5549,-118.38,33.97,42.0,813.0,326.0,6.019,294500.0,<1H OCEAN,5.7024539877300615,1.0337423312883436
5550,-118.38,33.96,44.0,1287.0,450.0,4.6923,299000.0,<1H OCEAN,5.322222222222222,1.0177777777777777
5551,-118.38,33.95,35.0,2003.0,920.0,3.2708,400000.0,<1H OCEAN,3.542391304347826,1.0510869565217391
5552,-118.38,33.95,29.0,1397.0,523.0,2.5833,187500.0,<1H OCEAN,3.4818355640535374,1.124282982791587
5553,-118.37,33.95,5.0,3591.0,1566.0,3.111,247600.0,<1H OCEAN,4.44125159642401,1.3167305236270754
5554,-118.4,33.96,44.0,497.0,228.0,4.1852,303300.0,<1H OCEAN,4.991228070175438,1.0
5555,-118.41,33.96,15.0,310.0,137.0,3.9792,266700.0,<1H OCEAN,3.0072992700729926,0.9343065693430657
5556,-118.41,33.96,32.0,567.0,222.0,4.1471,284400.0,<1H OCEAN,4.702702702702703,0.9864864864864865
5557,-118.41,33.94,45.0,1086.0,387.0,4.7375,289600.0,<1H OCEAN,5.2661498708010335,1.0180878552971577
5558,-118.45,33.96,24.0,1075.0,639.0,5.723,500001.0,<1H OCEAN,4.846635367762128,1.237871674491393
5559,-118.45,33.96,36.0,1090.0,519.0,6.3267,500001.0,<1H OCEAN,5.246628131021194,1.0539499036608864
5560,-118.44,33.95,37.0,771.0,327.0,6.2551,500001.0,<1H OCEAN,6.348623853211009,1.0152905198776758
5561,-118.28,33.92,37.0,1309.0,357.0,2.1875,175900.0,<1H OCEAN,4.932773109243698,1.145658263305322
5562,-118.28,33.91,41.0,642.0,162.0,2.6546,159600.0,<1H OCEAN,3.8271604938271606,0.8209876543209876
5563,-118.29,33.9,42.0,1203.0,348.0,4.4636,162000.0,<1H OCEAN,3.6580459770114944,0.8879310344827587
5564,-118.29,33.91,41.0,1416.0,470.0,3.8372,156400.0,<1H OCEAN,5.26595744680851,1.1319148936170214
5565,-118.29,33.91,31.0,2231.0,593.0,2.4741,151200.0,<1H OCEAN,3.414839797639123,1.042158516020236
5566,-118.29,33.92,23.0,1735.0,505.0,2.7368,162800.0,<1H OCEAN,4.956435643564356,1.0534653465346535
5567,-118.28,33.88,19.0,2047.0,591.0,2.6618,179700.0,<1H OCEAN,4.666666666666667,1.1421319796954315
5568,-118.29,33.88,32.0,1754.0,528.0,4.317,232800.0,<1H OCEAN,4.369318181818182,0.9337121212121212
5569,-118.29,33.88,27.0,2009.0,548.0,2.9063,184100.0,<1H OCEAN,3.7992700729927007,1.1167883211678833
5570,-118.29,33.89,35.0,1578.0,601.0,3.59,200600.0,<1H OCEAN,4.675540765391015,1.021630615640599
5571,-118.29,33.87,32.0,864.0,317.0,4.381,238700.0,<1H OCEAN,5.3627760252365935,1.0725552050473186
5572,-118.3,33.86,35.0,1083.0,369.0,5.1727,230200.0,<1H OCEAN,5.463414634146342,0.989159891598916
5573,-118.3,33.86,35.0,853.0,308.0,4.9792,251300.0,<1H OCEAN,4.9058441558441555,0.8896103896103896
5574,-118.29,33.85,10.0,1378.0,377.0,1.9049,222200.0,<1H OCEAN,3.689655172413793,1.1140583554376657
5575,-118.31,33.84,5.0,2965.0,794.0,2.6491,216700.0,<1H OCEAN,4.482367758186398,1.0944584382871536
5576,-118.3,33.84,36.0,825.0,250.0,4.7222,239600.0,<1H OCEAN,5.712,1.072
5577,-118.3,33.84,37.0,621.0,255.0,4.9196,232400.0,<1H OCEAN,4.866666666666666,0.8862745098039215
5578,-118.3,33.85,38.0,142.0,40.0,2.3942,200000.0,<1H OCEAN,3.075,0.9
5579,-118.3,33.83,31.0,1598.0,618.0,3.1851,240200.0,<1H OCEAN,4.357605177993528,1.0695792880258899
5580,-118.3,33.83,33.0,1807.0,661.0,3.5473,226300.0,<1H OCEAN,4.1089258698941,0.9984871406959153
5581,-118.31,33.83,27.0,2083.0,727.0,2.9619,223400.0,<1H OCEAN,3.9614855570839063,1.1031636863823935
5582,-118.3,33.82,35.0,1141.0,326.0,2.6136,213600.0,<1H OCEAN,4.598159509202454,1.0429447852760736
5583,-118.3,33.82,26.0,2096.0,506.0,2.8106,184400.0,<1H OCEAN,4.1106719367588935,1.1067193675889329
5584,-118.3,33.82,25.0,2629.0,726.0,2.6368,175900.0,<1H OCEAN,3.662534435261708,1.0537190082644627
5585,-118.3,33.81,17.0,3008.0,1038.0,5.322,282700.0,<1H OCEAN,5.341040462427745,1.0289017341040463
5586,-118.3,33.8,27.0,1498.0,519.0,5.3106,268300.0,<1H OCEAN,5.375722543352601,0.9884393063583815
5587,-118.31,33.8,30.0,2048.0,704.0,3.125,233300.0,<1H OCEAN,4.3977272727272725,1.0752840909090908
5588,-118.3,33.79,35.0,2255.0,682.0,3.0057,235300.0,<1H OCEAN,4.095307917888563,1.0058651026392962
5589,-118.3,33.79,9.0,1790.0,748.0,2.9154,203300.0,<1H OCEAN,3.7192513368983957,1.1818181818181819
5590,-118.3,33.79,13.0,2159.0,880.0,3.163,224200.0,<1H OCEAN,4.055681818181818,1.05
5591,-118.3,33.78,35.0,1172.0,519.0,4.6207,304100.0,<1H OCEAN,4.955684007707129,0.9710982658959537
5592,-118.26,33.8,41.0,1658.0,456.0,3.1779,171100.0,<1H OCEAN,4.394736842105263,1.0548245614035088
5593,-118.25,33.8,36.0,1274.0,396.0,3.35,163100.0,<1H OCEAN,4.2853535353535355,0.9949494949494949
5594,-118.26,33.79,30.0,835.0,215.0,5.5,181500.0,<1H OCEAN,6.004651162790697,1.069767441860465
5595,-118.25,33.79,32.0,1799.0,370.0,2.375,128000.0,NEAR OCEAN,3.2567567567567566,0.918918918918919
5596,-118.24,33.8,28.0,788.0,143.0,3.6161,131300.0,NEAR OCEAN,4.4475524475524475,1.1818181818181819
5597,-118.23,33.8,26.0,165.0,112.0,1.3333,187500.0,NEAR OCEAN,2.1339285714285716,1.2053571428571428
5598,-118.27,33.8,38.0,980.0,319.0,3.35,177700.0,<1H OCEAN,4.532915360501567,1.025078369905956
5599,-118.27,33.79,36.0,1789.0,527.0,3.1613,182300.0,<1H OCEAN,4.208728652751423,1.064516129032258
5600,-118.27,33.79,39.0,1227.0,354.0,3.3929,184600.0,<1H OCEAN,4.2740112994350286,1.0310734463276836
